Time_ps,Coherence,Purity,Energy_eV
17.650000000000002,0.4149799136472318,0.7142713066120572,0.75
17.7,0.39758790768644914,0.701461692094989,0.75
17.75,0.4124270883368069,0.7008925804870975,0.75
17.8,0.4120876569131483,0.707682680294487,0.75
17.85,0.40976169047572014,0.7048890740877656,0.75
17.900000000000002,0.4016134554763905,0.7109917446125809,0.75
17.95,0.39943379718514055,0.7084087924707323,0.75
18.0,0.4066420463078256,0.7063566982026037,0.75
18.05,0.4150778821260437,0.7027140593278144,0.75
18.1,0.39393664672315376,0.7096896760702319,0.75
18.150000000000002,0.40389531497192277,0.7025277811685352,0.75
18.2,0.4201212786987668,0.7036625375005864,0.75
18.25,0.4052584319074663,0.7017033455688115,0.75
18.3,0.4016447227186651,0.7005246044069473,0.75
18.35,0.40091447264319025,0.692689669892199,0.75
18.400000000000002,0.3988273407556945,0.6959289161173714,0.75
18.45,0.4084860203920969,0.6962224787900024,0.75
18.5,0.39284290498246655,0.7029391373893803,0.75
18.55,0.3950333437792335,0.6986309808149336,0.75
18.6,0.3987504795671272,0.701612832609658,0.75
18.650000000000002,0.3991054134302874,0.6990725813082539,0.75
18.7,0.37575478562662473,0.6943566454795823,0.75
18.75,0.36999973289671734,0.7019457548494971,0.75
18.8,0.371358126367678,0.7008368495820702,0.75
18.85,0.38394120946844496,0.6896701255940596,0.75
18.900000000000002,0.3933105355061831,0.6920940222011984,0.75
18.95,0.36864823585534207,0.6939391300704367,0.75
19.0,0.3665063907006109,0.6915248981381761,0.75
19.05,0.38964537397011906,0.6987040504198713,0.75
19.1,0.39629992351044413,0.6948518490471082,0.75
19.150000000000002,0.3706476059804094,0.693125862604733,0.75
19.200000000000003,0.3796281250728954,0.6886369297307198,0.75
19.25,0.3843614756757326,0.6898576217727882,0.75
19.3,0.38904466574010055,0.6889519688558398,0.75
19.35,0.3629398790873435,0.6879044089316173,0.75
19.400000000000002,0.37670438789126737,0.6885274969972367,0.75
19.450000000000003,0.3893348456479365,0.7035331674737677,0.75
19.5,0.38840457586802807,0.690091163305103,0.75
19.55,0.3574928999856766,0.6902559591768747,0.75
19.6,0.36442057505000985,0.6847415590922188,0.75
19.650000000000002,0.3819597231673711,0.6904056535562685,0.75
19.700000000000003,0.37187230338193095,0.6836997606884528,0.75
19.75,0.37384976714651197,0.6823979605576982,0.75
19.8,0.33301307787864154,0.6970125232881322,0.75
19.85,0.3748202989707662,0.6887228217596086,0.75
19.900000000000002,0.35954980399529524,0.6692372579501514,0.75
19.950000000000003,0.35825346429795624,0.6885053686020451,0.75
20.0,0.37057468635730023,0.683274691945594,0.75
